targetStim,stimOne,stimTwo,stimThree,stimFour,stimFive,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,placement_order,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated024.png,0,20,20,24,"[0, 3, 2, 1, 4]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated012.png,0,21,21,12,"[3, 1, 0, 2, 4]","[2, 1, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated029.png,0,22,22,29,"[1, 2, 4, 3, 0]","[1, 3, 2, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated007.png,0,23,23,7,"[2, 0, 1, 4, 3]","[3, 1, 2, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original025.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated025.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated025.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated025.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated025.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated025.png,0,24,24,25,"[2, 1, 3, 4, 0]","[1, 3, 4, 2, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original014.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated014.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated014.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated014.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated014.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated014.png,0,25,25,14,"[2, 1, 0, 4, 3]","[1, 2, 4, 3, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original004.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated004.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated004.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated004.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated004.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated004.png,0,26,26,4,"[2, 0, 4, 3, 1]","[1, 4, 2, 5, 3]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original022.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated022.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated022.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated022.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated022.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated022.png,0,27,27,22,"[0, 2, 1, 4, 3]","[1, 4, 2, 3, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original000.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated000.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated000.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated000.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated000.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated000.png,0,28,28,0,"[2, 3, 1, 0, 4]","[1, 2, 5, 4, 3]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original026.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated026.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated026.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated026.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated026.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated026.png,0,29,29,26,"[3, 1, 2, 0, 4]","[1, 4, 5, 2, 3]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original046.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated046.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated046.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated046.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated046.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated046.png,0,30,30,46,"[0, 3, 4, 2, 1]","[5, 1, 3, 4, 2]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original042.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated042.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated042.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated042.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated042.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated042.png,0,31,31,42,"[2, 1, 3, 4, 0]","[1, 2, 5, 3, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original001.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated001.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated001.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated001.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated001.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated001.png,0,32,32,1,"[2, 4, 1, 0, 3]","[1, 5, 3, 2, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original034.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated034.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated034.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated034.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated034.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated034.png,0,33,33,34,"[4, 1, 0, 3, 2]","[2, 1, 4, 5, 3]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
