70.6679 	EXP 	im_1: pos = array([0.1, 0. ])
70.6679 	EXP 	im_2: pos = array([-0.1,  0. ])
70.6679 	EXP 	im_1: autoDraw = True
70.6679 	EXP 	im_2: autoDraw = True
70.6679 	EXP 	trial_text: autoDraw = True
74.6573 	DATA 	Keypress: right
74.6582 	EXP 	New trial (rep=0, index=2): OrderedDict([('stimOne', 'stimuli/lamp_bump_04_a.png'), ('stimTwo', 'stimuli/lamp_bump_04_b.png')])
74.7709 	EXP 	im_1: autoDraw = False
74.7709 	EXP 	im_2: autoDraw = False
74.7709 	EXP 	trial_text: autoDraw = False
74.7709 	EXP 	im_1: image = 'stimuli/lamp_bump_04_a.png'
74.7709 	EXP 	im_2: image = 'stimuli/lamp_bump_04_b.png'
74.7709 	EXP 	im_1: pos = array([-0.1,  0. ])
74.7709 	EXP 	im_2: pos = array([0.1, 0. ])
74.7709 	EXP 	im_1: autoDraw = True
74.7709 	EXP 	im_2: autoDraw = True
74.7709 	EXP 	trial_text: autoDraw = True
76.1452 	DATA 	Keypress: right
76.1461 	EXP 	New trial (rep=0, index=3): OrderedDict([('stimOne', 'stimuli/hdri_bump_09_a.png'), ('stimTwo', 'stimuli/hdri_bump_09_b.png')])
76.2730 	EXP 	im_1: autoDraw = False
76.2730 	EXP 	im_2: autoDraw = False
76.2730 	EXP 	trial_text: autoDraw = False
76.2730 	EXP 	im_1: image = 'stimuli/hdri_bump_09_a.png'
76.2730 	EXP 	im_2: image = 'stimuli/hdri_bump_09_b.png'
76.2730 	EXP 	im_1: pos = array([0.1, 0. ])
76.2730 	EXP 	im_2: pos = array([-0.1,  0. ])
76.2730 	EXP 	im_1: autoDraw = True
76.2730 	EXP 	im_2: autoDraw = True
76.2730 	EXP 	trial_text: autoDraw = True
84.8252 	DATA 	Keypress: right
84.8260 	EXP 	New trial (rep=0, index=4): OrderedDict([('stimOne', 'stimuli/lamp_light_07_a.png'), ('stimTwo', 'stimuli/lamp_light_07_b.png')])
84.9283 	EXP 	im_1: autoDraw = False
84.9283 	EXP 	im_2: autoDraw = False
84.9283 	EXP 	trial_text: autoDraw = False
84.9283 	EXP 	im_1: image = 'stimuli/lamp_light_07_a.png'
84.9283 	EXP 	im_2: image = 'stimuli/lamp_light_07_b.png'
84.9283 	EXP 	im_1: pos = array([0.1, 0. ])
84.9283 	EXP 	im_2: pos = array([-0.1,  0. ])
84.9283 	EXP 	im_1: autoDraw = True
84.9283 	EXP 	im_2: autoDraw = True
84.9283 	EXP 	trial_text: autoDraw = True
87.2892 	DATA 	Keypress: left
87.2900 	EXP 	New trial (rep=0, index=5): OrderedDict([('stimOne', 'stimuli/hdri_bump_06_a.png'), ('stimTwo', 'stimuli/hdri_bump_06_b.png')])
87.3801 	EXP 	im_1: autoDraw = False
87.3801 	EXP 	im_2: autoDraw = False
87.3801 	EXP 	trial_text: autoDraw = False
87.3801 	EXP 	im_1: image = 'stimuli/hdri_bump_06_a.png'
87.3801 	EXP 	im_2: image = 'stimuli/hdri_bump_06_b.png'
87.3801 	EXP 	im_1: pos = array([0.1, 0. ])
87.3801 	EXP 	im_2: pos = array([-0.1,  0. ])
87.3801 	EXP 	im_1: autoDraw = True
87.3801 	EXP 	im_2: autoDraw = True
87.3801 	EXP 	trial_text: autoDraw = True
89.6344 	DATA 	Keypress: left
89.6353 	EXP 	New trial (rep=0, index=6): OrderedDict([('stimOne', 'stimuli/lamp_bump_05_a.png'), ('stimTwo', 'stimuli/lamp_bump_05_b.png')])
89.7321 	EXP 	im_1: autoDraw = False
89.7321 	EXP 	im_2: autoDraw = False
89.7321 	EXP 	trial_text: autoDraw = False
89.7321 	EXP 	im_1: image = 'stimuli/lamp_bump_05_a.png'
89.7321 	EXP 	im_2: image = 'stimuli/lamp_bump_05_b.png'
89.7321 	EXP 	im_1: pos = array([-0.1,  0. ])
89.7321 	EXP 	im_2: pos = array([0.1, 0. ])
89.7321 	EXP 	im_1: autoDraw = True
89.7321 	EXP 	im_2: autoDraw = True
89.7321 	EXP 	trial_text: autoDraw = True
92.1371 	DATA 	Keypress: right
92.1380 	EXP 	New trial (rep=0, index=7): OrderedDict([('stimOne', 'stimuli/lamp_bump_02_a.png'), ('stimTwo', 'stimuli/lamp_bump_02_b.png')])
92.2341 	EXP 	im_1: autoDraw = False
92.2341 	EXP 	im_2: autoDraw = False
92.2341 	EXP 	trial_text: autoDraw = False
92.2341 	EXP 	im_1: image = 'stimuli/lamp_bump_02_a.png'
92.2341 	EXP 	im_2: image = 'stimuli/lamp_bump_02_b.png'
92.2341 	EXP 	im_1: pos = array([0.1, 0. ])
92.2341 	EXP 	im_2: pos = array([-0.1,  0. ])
92.2341 	EXP 	im_1: autoDraw = True
92.2341 	EXP 	im_2: autoDraw = True
92.2341 	EXP 	trial_text: autoDraw = True
97.1692 	DATA 	Keypress: right
97.1700 	EXP 	New trial (rep=0, index=8): OrderedDict([('stimOne', 'stimuli/lamp_bump_10_a.png'), ('stimTwo', 'stimuli/lamp_bump_10_b.png')])
97.2717 	EXP 	im_1: autoDraw = False
97.2717 	EXP 	im_2: autoDraw = False
97.2717 	EXP 	trial_text: autoDraw = False
97.2717 	EXP 	im_1: image = 'stimuli/lamp_bump_10_a.png'
97.2717 	EXP 	im_2: image = 'stimuli/lamp_bump_10_b.png'
97.2717 	EXP 	im_1: pos = array([-0.1,  0. ])
97.2717 	EXP 	im_2: pos = array([0.1, 0. ])
97.2717 	EXP 	im_1: autoDraw = True
97.2717 	EXP 	im_2: autoDraw = True
97.2717 	EXP 	trial_text: autoDraw = True
98.4092 	DATA 	Keypress: right
